"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
"Total"	"West Virginia"	"54"			33370	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	15318	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	15124	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	17175	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021"	"2021"	15974	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	16205	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2023 (provisional and partial)"	"2023"	4960	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"			84756	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2018"	"2018"	1281	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2019"	"2019"	1295	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	1425	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2021"	"2021"	1549	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	1492	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2023 (provisional and partial)"	"2023"	448	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"			7490	Not Applicable	Not Applicable
"Total"					4251056	Not Applicable	Not Applicable
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Month"
"Query Parameters:"
"Single-Year Ages: 80 years; 81 years; 82 years; 83 years; 84 years; 85 years; 86 years; 87 years; 88 years; 89 years"
"Group By: Residence State; Year"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: May 21, 2023 2:20:46 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2021,"
"and from provisional data for years 2022-2023, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on May 21, 2023 2:20:46"
"AM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Ages 85-100."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Not Stated."
"3. The population figures for years 2021 and later are single-race estimates of the July 1 resident population, from the Vintage"
"2021 postcensal series based on the April 2020 Census counts, released by the Census Bureau on June 30, 2022. The population"
"figures for year 2020 are single-race estimates of the July 1 resident population, from the Vintage 2020 postcensal series based"
"on April 2010 Census, released by the Census Bureau on July 27, 2021. The population figures for year 2019 are single-race"
"estimates of the July 1 resident population, from the Vintage 2019 postcensal series based on April 2010 Census, released by the"
"Census Bureau on June 25, 2020. The population figures for year 2018 are single-race estimates of the July 1 resident"
"population, from the Vintage 2018 postcensal series based on April 2010 Census, released by the Census Bureau on June 20, 2019."
"4. Deaths occurring through April 22, 2023 as of May 07, 2023."
