"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
"Total"	"West Virginia"	"54"			12071	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	7069	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	7024	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	8067	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021"	"2021"	7160	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	7089	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2023 (provisional and partial)"	"2023"	2276	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"			38685	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2018"	"2018"	567	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2019"	"2019"	556	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	597	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2021"	"2021"	555	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	548	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2023 (provisional and partial)"	"2023"	179	Not Applicable	Not Applicable
"Total"	"Wyoming"	"56"			3002	Not Applicable	Not Applicable
"Total"					1773402	Not Applicable	Not Applicable
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Month"
"Query Parameters:"
"Single-Year Ages: 90 years; 91 years; 92 years; 93 years; 94 years"
"Group By: Residence State; Year"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: May 21, 2023 2:25:13 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2021,"
"and from provisional data for years 2022-2023, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on May 21, 2023 2:25:13"
"AM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Ages 85-100."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Not Stated."
"3. The population figures for years 2021 and later are single-race estimates of the July 1 resident population, from the Vintage"
"2021 postcensal series based on the April 2020 Census counts, released by the Census Bureau on June 30, 2022. The population"
"figures for year 2020 are single-race estimates of the July 1 resident population, from the Vintage 2020 postcensal series based"
"on April 2010 Census, released by the Census Bureau on July 27, 2021. The population figures for year 2019 are single-race"
"estimates of the July 1 resident population, from the Vintage 2019 postcensal series based on April 2010 Census, released by the"
"Census Bureau on June 25, 2020. The population figures for year 2018 are single-race estimates of the July 1 resident"
"population, from the Vintage 2018 postcensal series based on April 2010 Census, released by the Census Bureau on June 20, 2019."
"4. Deaths occurring through April 22, 2023 as of May 07, 2023."
